Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,12125,Union County,Florida,249.75,Crop,40,63.4,dt,1101131200,BTU,0.25,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48085,Collin County,Texas,885.87,Crop,40,144,dt,2500992000,BTU,0.16,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,05085,Lonoke County,Arkansas,803.39,Crop,40,841.4,dt,14613435200,BTU,1.05,17368000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51163,Rockbridge County,Virginia,599.96,Crop,40,7.3,dt,126786400,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12031,Duval County,Florida,773.31,Crop,40,66.6,dt,1156708800,BTU,0.09,17368000,Southeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28103,Noxubee County,Mississippi,699.98,Crop,60,2961.6,dt,44104147200,BTU,4.23,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,41023,Grant County,Oregon,4528.52,Crop,40,25.1,dt,435936800,BTU,0.01,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51149,Prince George County,Virginia,266.92,Crop,40,3.1,dt,53840800,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,26037,Clinton County,Michigan,574.57,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28029,Copiah County,Mississippi,779.47,Crop,60,32.1,dt,478033200,BTU,0.04,14892000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,17003,Alexander County,Illinois,252.63,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,21229,Washington County,Kentucky,301.2,Crop,40,19.5,dt,338676000,BTU,0.06,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42127,Wayne County,Pennsylvania,750.78,Crop,40,190.3,dt,3305130400,BTU,0.25,17368000,Northeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28059,Jackson County,Mississippi,741.16,Crop,60,76,dt,1131792000,BTU,0.1,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26081,Kent County,Michigan,871.94,Crop,40,14078.3,dt,2.44512E+11,BTU,16.15,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13259,Stewart County,Georgia,463.61,Crop,48,1268,dt,17901624000,BTU,2.74,14118000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,06035,Lassen County,California,4720.12,Crop,70,4362,dt,64958904000,BTU,0.92,14892000,Pacific
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,51171,Shenandoah County,Virginia,511.83,Crop,70,0,dt,0,BTU,0,14892000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,50009,Essex County,Vermont,673.62,Crop,70,0,dt,0,BTU,0,15722000,Northeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,37049,Craven County,North Carolina,719.59,Crop,48,1111.1,dt,15686509799,BTU,1.54,14118000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,42091,Montgomery County,Pennsylvania,487.21,Crop,70,0,dt,0,BTU,0,15722000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36027,Dutchess County,New York,825.35,Crop,40,185,dt,3213079999,BTU,0.22,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01009,Blount County,Alabama,650.63,Crop,40,401.4,dt,6971515200,BTU,0.62,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26145,Saginaw County,Michigan,813.19,Crop,40,77.4,dt,1344283200,BTU,0.1,17368000,Lake States
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,29031,Cape Girardeau County,Missouri,586.35,Crop,48,167.8,dt,2285771600,BTU,0.29,13622000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,45009,Bamberg County,South Carolina,395.56,Crop,40,200.7,dt,3485757600,BTU,0.51,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,45017,Calhoun County,South Carolina,392.48,Crop,40,9.4,dt,163259200,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12129,Wakulla County,Florida,614.46,Crop,40,27.4,dt,475883200,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42013,Blair County,Pennsylvania,526.55,Crop,40,13.5,dt,234468000,BTU,0.03,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,45033,Dillon County,South Carolina,406.82,Crop,40,4.2,dt,72945600,BTU,0.01,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,22071,Orleans Parish,Louisiana,183.31,Crop,40,5.8,dt,100734400,BTU,0.03,17368000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27145,Stearns County,Minnesota,1390.02,Crop,40,187.3,dt,3253026400,BTU,0.13,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42107,Schuylkill County,Pennsylvania,782.76,Crop,40,31.2,dt,541881600,BTU,0.04,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,53033,King County,Washington,2153.65,Crop,40,289.1,dt,5021088800,BTU,0.13,17368000,Pacific
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,01041,Crenshaw County,Alabama,610.95,Crop,60,107.5,dt,1600890000,BTU,0.18,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47143,Rhea County,Tennessee,336.48,Crop,40,3.3,dt,57314400,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48181,Grayson County,Texas,979.2,Crop,60,80.1,dt,1192849200,BTU,0.08,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,39103,Medina County,Ohio,423.08,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42035,Clinton County,Pennsylvania,896.93,Crop,40,2.1,dt,36472800,BTU,0,17368000,Northeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13093,Dooly County,Georgia,397.32,Crop,48,15191.4,dt,2.14472E+11,BTU,38.23,14118000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,31159,Seward County,Nebraska,575.89,Crop,40,3.8,dt,65998400,BTU,0.01,17368000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,40015,Caddo County,Oklahoma,1290.15,Crop,40,172.9,dt,3002927200,BTU,0.13,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,01117,Shelby County,Alabama,809.49,Crop,40,16.6,dt,288308800,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,53009,Clallam County,Washington,1763.73,Crop,40,33.2,dt,576617600,BTU,0.02,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,40051,Grady County,Oklahoma,1104.93,Crop,40,91,dt,1580488000,BTU,0.08,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13105,Elbert County,Georgia,374.22,Crop,40,20.8,dt,361254400,BTU,0.06,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36033,Franklin County,New York,1695.96,Crop,40,48.6,dt,844084800,BTU,0.03,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48423,Smith County,Texas,949.72,Crop,40,218.5,dt,3794908000,BTU,0.23,17368000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40027,Cleveland County,Oklahoma,557.91,Crop,48,61.3,dt,865433400,BTU,0.11,14118000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40145,Wagoner County,Oklahoma,590.8,Crop,48,250.8,dt,3540794400,BTU,0.42,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06021,Glenn County,California,1326.98,Crop,40,16277.2,dt,2.82702E+11,BTU,12.27,17368000,Pacific
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13299,Ware County,Georgia,907.99,Crop,60,452.9,dt,6744586800,BTU,0.5,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48035,Bosque County,Texas,1002.54,Crop,40,357.8,dt,6214270400,BTU,0.36,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26029,Charlevoix County,Michigan,426.69,Crop,40,471.7,dt,8192485600,BTU,1.11,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48401,Rusk County,Texas,938.57,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,25021,Norfolk County,Massachusetts,408.62,Crop,40,33.3,dt,578354400,BTU,0.08,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42115,Susquehanna County,Pennsylvania,832.14,Crop,40,22.9,dt,397727200,BTU,0.03,17368000,Northeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,13095,Dougherty County,Georgia,334.57,Crop,48,1051.9,dt,14850724200,BTU,3.14,14118000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,08115,Sedgwick County,Colorado,549.4,Crop,70,0,dt,0,BTU,0,14830000,Mountain States
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,36063,Niagara County,New York,526.32,Crop,70,4118,dt,61325256000,BTU,7.82,14892000,Northeast
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,27033,Cottonwood County,Minnesota,648.56,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,48061,Cameron County,Texas,941.75,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13003,Atkinson County,Georgia,344.53,Crop,40,152.9,dt,2655567200,BTU,0.44,17368000,Southeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,45061,Lee County,South Carolina,411.23,Crop,60,1563.5,dt,23283642000,BTU,3.8,14892000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,48105,Crockett County,Texas,2807.35,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,51007,Amelia County,Virginia,358.52,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27007,Beltrami County,Minnesota,3055.4,Crop,40,28.6,dt,496724800,BTU,0.01,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,20081,Haskell County,Kansas,577.88,Crop,48,82.2,dt,1160499600,BTU,0.14,14118000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13303,Washington County,Georgia,684.36,Crop,40,13.1,dt,227520800,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37051,Cumberland County,North Carolina,658.48,Crop,40,2.8,dt,48630400,BTU,0,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,05057,Hempstead County,Arkansas,741,Crop,40,329.7,dt,5726229600,BTU,0.44,17368000,Delta States
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,20207,Woodson County,Kansas,505.25,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26019,Benzie County,Michigan,347.14,Crop,40,1453.8,dt,25249598400,BTU,4.19,17368000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,51063,Floyd County,Virginia,381.77,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,54005,Boone County,West Virginia,503.2,Crop,40,2,dt,34736000,BTU,0,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,13163,Jefferson County,Georgia,529.67,Crop,70,0,dt,0,BTU,0,14830000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,06013,Contra Costa County,California,737.89,Crop,70,0,dt,0,BTU,0,14892000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,33007,Coos County,New Hampshire,1830.31,Crop,40,5.2,dt,90313600,BTU,0,17368000,Northeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,48049,Brown County,Texas,956.96,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01097,Mobile County,Alabama,1250.85,Crop,40,40.6,dt,705140800,BTU,0.03,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,45019,Charleston County,South Carolina,933.32,Crop,40,118.6,dt,2059844800,BTU,0.13,17368000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,20165,Rush County,Kansas,717.97,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,29155,Pemiscot County,Missouri,513.42,Crop,60,2673.4,dt,39812272800,BTU,5.21,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13121,Fulton County,Georgia,534.29,Crop,40,8.3,dt,144154400,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,34025,Monmouth County,New Jersey,475.28,Crop,40,617.4,dt,10723003200,BTU,1.3,17368000,Northeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,40035,Craig County,Oklahoma,762.66,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,34019,Hunterdon County,New Jersey,437.39,Crop,40,73.8,dt,1281758400,BTU,0.17,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47057,Grainger County,Tennessee,302.44,Crop,40,2.1,dt,36472800,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42111,Somerset County,Pennsylvania,1081.66,Crop,40,40.6,dt,705140800,BTU,0.04,17368000,Northeast
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,48321,Matagorda County,Texas,1125.38,Crop,48,11633.4,dt,1.5847E+11,BTU,10.34,13622000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,13177,Lee County,Georgia,361.8,Crop,60,2010.6,dt,29941855200,BTU,5.56,14892000,Southeast
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,48061,Cameron County,Texas,941.75,Crop,60,1473.9,dt,21949318799,BTU,1.57,14892000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,40095,Marshall County,Oklahoma,426.98,Crop,48,65.7,dt,927552600,BTU,0.15,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,45041,Florence County,South Carolina,804.28,Crop,60,617.5,dt,9195810000,BTU,0.77,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,28107,Panola County,Mississippi,705.13,Crop,40,369.2,dt,6412265600,BTU,0.52,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13209,Montgomery County,Georgia,244.69,Crop,40,4.5,dt,78156000,BTU,0.02,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21031,Butler County,Kentucky,431.48,Crop,40,4.3,dt,74682400,BTU,0.01,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17071,Henderson County,Illinois,395.23,Crop,40,8.6,dt,149364800,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,22001,Acadia Parish,Louisiana,657.54,Crop,60,107855.5,dt,1.60618E+12,BTU,164.03,14892000,Delta States
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,40069,Johnston County,Oklahoma,658.36,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48419,Shelby County,Texas,834.62,Crop,40,16.6,dt,288308800,BTU,0.02,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,27039,Dodge County,Minnesota,439.59,Crop,70,263146,dt,4.13718E+12,BTU,598.62,15722000,Lake States
